state_name,district_name,latitude,longitude,tavg_climate,tmin_climate,tmax_climate,prcp_annual_climate
madhya pradesh,sidhi,22.9734,78.6569,26.03,2.74,48.14,3.54
madhya pradesh,singrauli,22.9734,78.6569,26.03,2.74,48.14,3.54
madhya pradesh,tikamgarh,22.9734,78.6569,26.03,2.74,48.14,3.54
madhya pradesh,ujjain,22.9734,78.6569,26.03,2.74,48.14,3.54
madhya pradesh,umaria,22.9734,78.6569,26.03,2.74,48.14,3.54
madhya pradesh,vidisha,22.9734,78.6569,26.03,2.74,48.14,3.54
maharashtra,ahmednagar,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,akola,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,amravati,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,aurangabad,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,beed,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,bhandara,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,buldhana,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,chandrapur,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,dhule,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,gadchiroli,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,gondia,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,hingoli,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,jalgaon,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,jalna,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,kolhapur,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,latur,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,mumbai,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,nagpur,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,nanded,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,nandurbar,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,nashik,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,osmanabad,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,palghar,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,parbhani,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,pune,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,raigad,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,ratnagiri,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,sangli,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,satara,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,sindhudurg,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,solapur,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,thane,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,wardha,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,washim,19.7515,75.7139,25.7,6.5,44.87,2.19
maharashtra,yavatmal,19.7515,75.7139,25.7,6.5,44.87,2.19
manipur,bishnupur,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,chandel,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,churachandpur,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,imphal east,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,imphal west,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,senapati,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,tamenglong,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,thoubal,24.6637,93.9063,21.25,2.83,36.73,3.4
manipur,ukhrul,24.6637,93.9063,21.25,2.83,36.73,3.4
meghalaya,east garo hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,east jaintia hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,east khasi hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,north garo hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,ri bhoi,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,south garo hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,south west garo hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,south west khasi hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,west garo hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,west jaintia hills,25.467,91.3662,19.13,0.65,31.34,8.29
meghalaya,west khasi hills,25.467,91.3662,19.13,0.65,31.34,8.29
mizoram,aizawl,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,champhai,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,kolasib,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,lawngtlai,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,lunglei,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,mamit,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,saiha,23.1645,92.9376,21.12,1.92,37.31,3.26
mizoram,serchhip,23.1645,92.9376,21.12,1.92,37.31,3.26
nagaland,dimapur,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,kiphire,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,kohima,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,longleng,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,mokokchung,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,mon,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,peren,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,phek,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,tuensang,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,wokha,26.1584,94.5624,20.26,2.58,38.63,3.91
nagaland,zunheboto,26.1584,94.5624,20.26,2.58,38.63,3.91
odisha,anugul,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,balangir,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,baleshwar,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,bargarh,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,bhadrak,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,boudh,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,cuttack,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,deogarh,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,dhenkanal,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,gajapati,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,ganjam,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,jagatsinghapur,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,jajapur,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,jharsuguda,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,kalahandi,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,kandhamal,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,kendrapara,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,kendujhar,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,khordha,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,koraput,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,malkangiri,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,mayurbhanj,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,nabarangpur,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,nayagarh,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,nuapada,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,puri,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,rayagada,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,sambalpur,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,sonepur,20.9517,85.0985,26.08,4.53,47.4,4.03
odisha,sundargarh,20.9517,85.0985,26.08,4.53,47.4,4.03
puducherry,karaikal,11.9416,79.8083,28.08,20.17,37.49,3.13
puducherry,mahe,11.9416,79.8083,28.08,20.17,37.49,3.13
puducherry,pondicherry,11.9416,79.8083,28.08,20.17,37.49,3.13
puducherry,yanam,11.9416,79.8083,28.08,20.17,37.49,3.13
punjab,amritsar,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,barnala,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,bathinda,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,faridkot,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,fatehgarh sahib,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,fazilka,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,firozepur,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,gurdaspur,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,hoshiarpur,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,jalandhar,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,kapurthala,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,ludhiana,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,mansa,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,moga,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,muktsar,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,nawanshahr,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,pathankot,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,patiala,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,rupnagar,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,s.a.s nagar,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,sangrur,31.1471,75.3412,25.37,-0.97,49.99,1.78
punjab,tarn taran,31.1471,75.3412,25.37,-0.97,49.99,1.78
rajasthan,ajmer,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,alwar,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,banswara,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,baran,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,barmer,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,bharatpur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,bhilwara,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,bikaner,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,bundi,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,chittorgarh,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,churu,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,dausa,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,dholpur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,dungarpur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,ganganagar,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,hanumangarh,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jaipur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jaisalmer,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jalore,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jhalawar,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jhunjhunu,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,jodhpur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,karauli,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,kota,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,nagaur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,pali,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,pratapgarh,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,rajsamand,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,sawai madhopur,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,sikar,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,sirohi,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,tonk,27.0238,74.2179,25.97,1.23,46.88,1.18
rajasthan,udaipur,27.0238,74.2179,25.97,1.23,46.88,1.18
sikkim,east district,27.533,88.5122,7.43,-15.43,22.33,2.94
sikkim,north district,27.533,88.5122,7.43,-15.43,22.33,2.94
sikkim,south district,27.533,88.5122,7.43,-15.43,22.33,2.94
sikkim,west district,27.533,88.5122,7.43,-15.43,22.33,2.94
tamil nadu,ariyalur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,coimbatore,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,cuddalore,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,dharmapuri,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,dindigul,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,erode,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,kanchipuram,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,kanniyakumari,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,karur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,krishnagiri,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,madurai,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,nagapattinam,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,namakkal,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,perambalur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,pudukkottai,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,ramanathapuram,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,salem,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,sivaganga,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,thanjavur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,the nilgiris,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,theni,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,thiruvallur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,thiruvarur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,tiruchirappalli,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,tirunelveli,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,tiruppur,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,tiruvannamalai,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,tuticorin,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,vellore,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,villupuram,11.1271,78.6569,27.63,13.61,43.99,2.28
tamil nadu,virudhunagar,11.1271,78.6569,27.63,13.61,43.99,2.28
telangana,adilabad,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,hyderabad,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,karimnagar,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,khammam,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,mahbubnagar,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,medak,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,nalgonda,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,nizamabad,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,rangareddi,18.1124,79.0193,26.25,7.54,45.66,2.33
telangana,warangal,18.1124,79.0193,26.25,7.54,45.66,2.33
tripura,dhalai,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,gomati,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,khowai,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,north tripura,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,sepahijala,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,south tripura,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,unakoti,23.9408,91.9882,24.57,6.04,40.45,6.29
tripura,west tripura,23.9408,91.9882,24.57,6.04,40.45,6.29
uttar pradesh,agra,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,aligarh,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,allahabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,ambedkar nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,amethi,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,amroha,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,auraiya,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,azamgarh,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,baghpat,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,bahraich,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,ballia,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,balrampur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,banda,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,barabanki,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,bareilly,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,basti,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,bijnor,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,budaun,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,bulandshahr,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,chandauli,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,chitrakoot,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,deoria,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,etah,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,etawah,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,faizabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,farrukhabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,fatehpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,firozabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,gautam buddha nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,ghaziabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,ghazipur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,gonda,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,gorakhpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,hamirpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,hapur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,hardoi,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,hathras,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,jalaun,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,jaunpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,jhansi,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kannauj,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kanpur dehat,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kanpur nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kasganj,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kaushambi,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kheri,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,kushi nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,lalitpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,lucknow,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,maharajganj,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,mahoba,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,mainpuri,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,mathura,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,mau,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,meerut,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,mirzapur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,moradabad,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,muzaffarnagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,pilibhit,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,pratapgarh,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,rae bareli,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,rampur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,saharanpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sambhal,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sant kabeer nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sant ravidas nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,shahjahanpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,shamli,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,shravasti,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,siddharth nagar,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sitapur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sonbhadra,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,sultanpur,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,unnao,26.8467,80.9462,25.84,1.19,48.77,2.82
uttar pradesh,varanasi,26.8467,80.9462,25.84,1.19,48.77,2.82
uttarakhand,almora,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,bageshwar,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,chamoli,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,champawat,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,dehradun,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,haridwar,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,nainital,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,pauri garhwal,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,pithoragarh,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,rudra prayag,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,tehri garhwal,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,udam singh nagar,30.0668,79.0193,19.02,-1.62,40.15,3.58
uttarakhand,uttar kashi,30.0668,79.0193,19.02,-1.62,40.15,3.58
west bengal,24 paraganas north,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,24 paraganas south,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,bankura,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,bardhaman,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,birbhum,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,coochbehar,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,darjeeling,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,dinajpur dakshin,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,dinajpur uttar,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,hooghly,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,howrah,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,maldah,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,medinipur east,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,medinipur west,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,murshidabad,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,nadia,22.9868,87.855,25.72,2.78,46.81,3.98
west bengal,purulia,22.9868,87.855,25.72,2.78,46.81,3.98
